"Series";"Time";"Value"
"Probe-2";"2020-05-04T15:33:36+02:00";25.75
"Probe-2";"2020-05-04T15:33:36+02:00";25.75
"Probe-2";"2020-05-04T15:33:36+02:00";25.75
"Probe-2";"2020-05-04T15:33:36+02:00";25.75
"Probe-2";"2020-05-04T15:33:36+02:00";25.75
"Probe-2";"2020-05-04T15:33:37+02:00";25.75
"Probe-2";"2020-05-04T15:33:37+02:00";25.74375
"Probe-2";"2020-05-04T15:33:37+02:00";25.7375
"Probe-2";"2020-05-04T15:33:37+02:00";25.73125
"Probe-2";"2020-05-04T15:33:37+02:00";25.725
"Probe-2";"2020-05-04T15:33:38+02:00";25.71875
"Probe-2";"2020-05-04T15:33:38+02:00";25.7125
"Probe-2";"2020-05-04T15:33:38+02:00";25.70625
"Probe-2";"2020-05-04T15:33:38+02:00";25.7
"Probe-2";"2020-05-04T15:33:38+02:00";25.69375
"Probe-2";"2020-05-04T15:33:39+02:00";25.6875
"Probe-2";"2020-05-04T15:33:39+02:00";25.6875
"Probe-2";"2020-05-04T15:33:39+02:00";25.6875
"Probe-2";"2020-05-04T15:33:39+02:00";25.6875
"Probe-2";"2020-05-04T15:33:39+02:00";25.6875
"Probe-2";"2020-05-04T15:33:40+02:00";25.6875
"Probe-2";"2020-05-04T15:33:40+02:00";25.6875
"Probe-2";"2020-05-04T15:33:40+02:00";25.6875
"Probe-2";"2020-05-04T15:33:40+02:00";25.6875
"Probe-2";"2020-05-04T15:33:40+02:00";25.6875
"Probe-2";"2020-05-04T15:33:41+02:00";25.6875
"Probe-2";"2020-05-04T15:33:41+02:00";25.7
"Probe-2";"2020-05-04T15:33:41+02:00";25.7125
"Probe-2";"2020-05-04T15:33:41+02:00";25.725
"Probe-2";"2020-05-04T15:33:41+02:00";25.7375
"Probe-2";"2020-05-04T15:33:42+02:00";25.75
"Probe-2";"2020-05-04T15:33:42+02:00";25.7625
"Probe-2";"2020-05-04T15:33:42+02:00";25.775
"Probe-2";"2020-05-04T15:33:42+02:00";25.7875
"Probe-2";"2020-05-04T15:33:42+02:00";25.8
"Probe-2";"2020-05-04T15:33:43+02:00";25.8125
"Probe-2";"2020-05-04T15:33:43+02:00";25.8125
"Probe-2";"2020-05-04T15:33:43+02:00";25.8125
"Probe-2";"2020-05-04T15:33:43+02:00";25.8125
"Probe-2";"2020-05-04T15:33:43+02:00";25.8125
"Probe-2";"2020-05-04T15:33:44+02:00";25.8125
"Probe-2";"2020-05-04T15:33:44+02:00";25.8125
"Probe-2";"2020-05-04T15:33:44+02:00";25.8125
"Probe-2";"2020-05-04T15:33:44+02:00";25.8125
"Probe-2";"2020-05-04T15:33:44+02:00";25.8125
"Probe-2";"2020-05-04T15:33:45+02:00";25.8125
"Probe-2";"2020-05-04T15:33:45+02:00";25.8
"Probe-2";"2020-05-04T15:33:45+02:00";25.7875
"Probe-2";"2020-05-04T15:33:45+02:00";25.775
"Probe-2";"2020-05-04T15:33:45+02:00";25.7625
"Probe-2";"2020-05-04T15:33:46+02:00";25.75
"Probe-2";"2020-05-04T15:33:46+02:00";25.7375
"Probe-2";"2020-05-04T15:33:46+02:00";25.725
"Probe-2";"2020-05-04T15:33:46+02:00";25.7125
"Probe-2";"2020-05-04T15:33:46+02:00";25.7
"Probe-2";"2020-05-04T15:33:47+02:00";25.6875
"Probe-2";"2020-05-04T15:33:47+02:00";25.69375
"Probe-2";"2020-05-04T15:33:47+02:00";25.7
"Probe-2";"2020-05-04T15:33:47+02:00";25.70625
"Probe-2";"2020-05-04T15:33:47+02:00";25.7125
"Probe-2";"2020-05-04T15:33:48+02:00";25.71875
"Probe-2";"2020-05-04T15:33:48+02:00";25.725
"Probe-2";"2020-05-04T15:33:48+02:00";25.73125
"Probe-2";"2020-05-04T15:33:48+02:00";25.7375
"Probe-2";"2020-05-04T15:33:48+02:00";25.74375
"Probe-2";"2020-05-04T15:33:49+02:00";25.75
"Probe-2";"2020-05-04T15:33:49+02:00";25.74375
"Probe-2";"2020-05-04T15:33:49+02:00";25.7375
"Probe-2";"2020-05-04T15:33:49+02:00";25.73125
"Probe-2";"2020-05-04T15:33:49+02:00";25.725
"Probe-2";"2020-05-04T15:33:50+02:00";25.71875
"Probe-2";"2020-05-04T15:33:50+02:00";25.7125
"Probe-2";"2020-05-04T15:33:50+02:00";25.70625
"Probe-2";"2020-05-04T15:33:50+02:00";25.7
"Probe-2";"2020-05-04T15:33:50+02:00";25.69375
"Probe-2";"2020-05-04T15:33:51+02:00";25.6875
"Probe-2";"2020-05-04T15:33:51+02:00";25.69375
"Probe-2";"2020-05-04T15:33:51+02:00";25.7
"Probe-2";"2020-05-04T15:33:51+02:00";25.70625
"Probe-2";"2020-05-04T15:33:51+02:00";25.7125
"Probe-2";"2020-05-04T15:33:52+02:00";25.71875
"Probe-2";"2020-05-04T15:33:52+02:00";25.725
"Probe-2";"2020-05-04T15:33:52+02:00";25.73125
"Probe-2";"2020-05-04T15:33:52+02:00";25.7375
"Probe-2";"2020-05-04T15:33:52+02:00";25.74375
"Probe-2";"2020-05-04T15:33:53+02:00";25.75
"Probe-2";"2020-05-04T15:33:53+02:00";25.74375
"Probe-2";"2020-05-04T15:33:53+02:00";25.7375
"Probe-2";"2020-05-04T15:33:53+02:00";25.73125
"Probe-2";"2020-05-04T15:33:53+02:00";25.725
"Probe-2";"2020-05-04T15:33:54+02:00";25.71875
"Probe-2";"2020-05-04T15:33:54+02:00";25.7125
"Probe-2";"2020-05-04T15:33:54+02:00";25.70625
"Probe-2";"2020-05-04T15:33:54+02:00";25.7
"Probe-2";"2020-05-04T15:33:54+02:00";25.69375
"Probe-2";"2020-05-04T15:33:55+02:00";25.6875
"Probe-2";"2020-05-04T15:33:55+02:00";25.68125
"Probe-2";"2020-05-04T15:33:55+02:00";25.675
"Probe-2";"2020-05-04T15:33:55+02:00";25.66875
"Probe-2";"2020-05-04T15:33:55+02:00";25.6625
"Probe-2";"2020-05-04T15:33:56+02:00";25.65625
"Probe-2";"2020-05-04T15:33:56+02:00";25.65
"Probe-2";"2020-05-04T15:33:56+02:00";25.64375
"Probe-2";"2020-05-04T15:33:56+02:00";25.6375
"Probe-2";"2020-05-04T15:33:56+02:00";25.63125
"Probe-2";"2020-05-04T15:33:57+02:00";25.625
"Probe-2";"2020-05-04T15:33:57+02:00";25.6375
"Probe-2";"2020-05-04T15:33:57+02:00";25.65
"Probe-2";"2020-05-04T15:33:57+02:00";25.6625
"Probe-2";"2020-05-04T15:33:57+02:00";25.675
"Probe-2";"2020-05-04T15:33:58+02:00";25.6875
"Probe-2";"2020-05-04T15:33:58+02:00";25.7
"Probe-2";"2020-05-04T15:33:58+02:00";25.7125
"Probe-2";"2020-05-04T15:33:58+02:00";25.725
"Probe-2";"2020-05-04T15:33:58+02:00";25.7375
"Probe-2";"2020-05-04T15:33:59+02:00";25.75
"Probe-2";"2020-05-04T15:33:59+02:00";25.75
"Probe-2";"2020-05-04T15:33:59+02:00";25.75
"Probe-2";"2020-05-04T15:33:59+02:00";25.75
"Probe-2";"2020-05-04T15:33:59+02:00";25.75
"Probe-2";"2020-05-04T15:34:00+02:00";25.75
"Probe-2";"2020-05-04T15:34:00+02:00";25.75
"Probe-2";"2020-05-04T15:34:00+02:00";25.75
"Probe-2";"2020-05-04T15:34:00+02:00";25.75
"Probe-2";"2020-05-04T15:34:00+02:00";25.75
"Probe-2";"2020-05-04T15:34:01+02:00";25.75
"Probe-2";"2020-05-04T15:34:01+02:00";25.75625
"Probe-2";"2020-05-04T15:34:01+02:00";25.7625
"Probe-2";"2020-05-04T15:34:01+02:00";25.76875
"Probe-2";"2020-05-04T15:34:01+02:00";25.775
"Probe-2";"2020-05-04T15:34:02+02:00";25.78125
"Probe-2";"2020-05-04T15:34:02+02:00";25.7875
"Probe-2";"2020-05-04T15:34:02+02:00";25.79375
"Probe-2";"2020-05-04T15:34:02+02:00";25.8
"Probe-2";"2020-05-04T15:34:02+02:00";25.80625
"Probe-2";"2020-05-04T15:34:03+02:00";25.8125
"Probe-2";"2020-05-04T15:34:03+02:00";25.810714285714287
"Probe-2";"2020-05-04T15:34:03+02:00";25.80892857142857
"Probe-2";"2020-05-04T15:34:03+02:00";25.807142857142857
"Probe-2";"2020-05-04T15:34:03+02:00";25.805357142857144
"Probe-2";"2020-05-04T15:34:04+02:00";25.803571428571427
"Probe-2";"2020-05-04T15:34:04+02:00";25.801785714285714
"Probe-2";"2020-05-04T15:34:04+02:00";25.8
"Probe-2";"2020-05-04T15:34:04+02:00";25.798214285714284
"Probe-2";"2020-05-04T15:34:04+02:00";25.79642857142857
"Probe-2";"2020-05-04T15:34:05+02:00";25.794642857142858
"Probe-2";"2020-05-04T15:34:05+02:00";25.792857142857144
"Probe-2";"2020-05-04T15:34:05+02:00";25.791071428571428
"Probe-2";"2020-05-04T15:34:05+02:00";25.789285714285715
"Probe-2";"2020-05-04T15:34:05+02:00";25.7875
"Probe-2";"2020-05-04T15:34:06+02:00";25.785714285714285
"Probe-2";"2020-05-04T15:34:06+02:00";25.78392857142857
"Probe-2";"2020-05-04T15:34:06+02:00";25.78214285714286
"Probe-2";"2020-05-04T15:34:06+02:00";25.78035714285714
"Probe-2";"2020-05-04T15:34:06+02:00";25.77857142857143
"Probe-2";"2020-05-04T15:34:07+02:00";25.776785714285715
"Probe-2";"2020-05-04T15:34:07+02:00";25.775
"Probe-2";"2020-05-04T15:34:07+02:00";25.773214285714285
"Probe-2";"2020-05-04T15:34:07+02:00";25.771428571428572
"Probe-2";"2020-05-04T15:34:07+02:00";25.769642857142856
"Probe-2";"2020-05-04T15:34:08+02:00";25.767857142857142
"Probe-2";"2020-05-04T15:34:08+02:00";25.76607142857143
"Probe-2";"2020-05-04T15:34:08+02:00";25.764285714285716
"Probe-2";"2020-05-04T15:34:08+02:00";25.7625
"Probe-2";"2020-05-04T15:34:08+02:00";25.760714285714286
"Probe-2";"2020-05-04T15:34:09+02:00";25.758928571428573
"Probe-2";"2020-05-04T15:34:09+02:00";25.757142857142856
"Probe-2";"2020-05-04T15:34:09+02:00";25.755357142857143
"Probe-2";"2020-05-04T15:34:09+02:00";25.75357142857143
"Probe-2";"2020-05-04T15:34:09+02:00";25.751785714285713
"Probe-2";"2020-05-04T15:34:10+02:00";25.75
"Probe-2";"2020-05-04T15:34:10+02:00";25.74375
"Probe-2";"2020-05-04T15:34:10+02:00";25.7375
"Probe-2";"2020-05-04T15:34:10+02:00";25.73125
"Probe-2";"2020-05-04T15:34:10+02:00";25.725
"Probe-2";"2020-05-04T15:34:11+02:00";25.71875
"Probe-2";"2020-05-04T15:34:11+02:00";25.7125
"Probe-2";"2020-05-04T15:34:11+02:00";25.70625
"Probe-2";"2020-05-04T15:34:11+02:00";25.7
"Probe-2";"2020-05-04T15:34:11+02:00";25.69375
"Probe-2";"2020-05-04T15:34:12+02:00";25.6875
"Probe-2";"2020-05-04T15:34:12+02:00";25.68125
"Probe-2";"2020-05-04T15:34:12+02:00";25.675
"Probe-2";"2020-05-04T15:34:12+02:00";25.66875
"Probe-2";"2020-05-04T15:34:12+02:00";25.6625
"Probe-2";"2020-05-04T15:34:13+02:00";25.65625
"Probe-2";"2020-05-04T15:34:13+02:00";25.65
"Probe-2";"2020-05-04T15:34:13+02:00";25.64375
"Probe-2";"2020-05-04T15:34:13+02:00";25.6375
"Probe-2";"2020-05-04T15:34:13+02:00";25.63125
"Probe-2";"2020-05-04T15:34:14+02:00";25.625
"Probe-2";"2020-05-04T15:34:14+02:00";25.6375
"Probe-2";"2020-05-04T15:34:14+02:00";25.65
"Probe-2";"2020-05-04T15:34:14+02:00";25.6625
"Probe-2";"2020-05-04T15:34:14+02:00";25.675
"Probe-2";"2020-05-04T15:34:15+02:00";25.6875
"Probe-2";"2020-05-04T15:34:15+02:00";25.7
"Probe-2";"2020-05-04T15:34:15+02:00";25.7125
"Probe-2";"2020-05-04T15:34:15+02:00";25.725
"Probe-2";"2020-05-04T15:34:15+02:00";25.7375
"Probe-2";"2020-05-04T15:34:16+02:00";25.75
"Probe-2";"2020-05-04T15:34:16+02:00";25.74375
"Probe-2";"2020-05-04T15:34:16+02:00";25.7375
"Probe-2";"2020-05-04T15:34:16+02:00";25.73125
"Probe-2";"2020-05-04T15:34:16+02:00";25.725
"Probe-2";"2020-05-04T15:34:17+02:00";25.71875
"Probe-2";"2020-05-04T15:34:17+02:00";25.7125
"Probe-2";"2020-05-04T15:34:17+02:00";25.70625
"Probe-2";"2020-05-04T15:34:17+02:00";25.7
"Probe-2";"2020-05-04T15:34:17+02:00";25.69375
"Probe-2";"2020-05-04T15:34:18+02:00";25.6875
"Probe-2";"2020-05-04T15:34:18+02:00";25.69375
"Probe-2";"2020-05-04T15:34:18+02:00";25.7
"Probe-2";"2020-05-04T15:34:18+02:00";25.70625
"Probe-2";"2020-05-04T15:34:18+02:00";25.7125
"Probe-2";"2020-05-04T15:34:19+02:00";25.71875
"Probe-2";"2020-05-04T15:34:19+02:00";25.725
"Probe-2";"2020-05-04T15:34:19+02:00";25.73125
"Probe-2";"2020-05-04T15:34:19+02:00";25.7375
"Probe-2";"2020-05-04T15:34:19+02:00";25.74375
"Probe-2";"2020-05-04T15:34:20+02:00";25.75
"Probe-2";"2020-05-04T15:34:20+02:00";25.74375
"Probe-2";"2020-05-04T15:34:20+02:00";25.7375
"Probe-2";"2020-05-04T15:34:20+02:00";25.73125
"Probe-2";"2020-05-04T15:34:20+02:00";25.725
"Probe-2";"2020-05-04T15:34:21+02:00";25.71875
"Probe-2";"2020-05-04T15:34:21+02:00";25.7125
"Probe-2";"2020-05-04T15:34:21+02:00";25.70625
"Probe-2";"2020-05-04T15:34:21+02:00";25.7
"Probe-2";"2020-05-04T15:34:21+02:00";25.69375
"Probe-2";"2020-05-04T15:34:22+02:00";25.6875
"Probe-2";"2020-05-04T15:34:22+02:00";25.6875
"Probe-2";"2020-05-04T15:34:22+02:00";25.6875
"Probe-2";"2020-05-04T15:34:22+02:00";25.6875
"Probe-2";"2020-05-04T15:34:22+02:00";25.6875
"Probe-2";"2020-05-04T15:34:23+02:00";25.6875
"Probe-2";"2020-05-04T15:34:23+02:00";25.6875
"Probe-2";"2020-05-04T15:34:23+02:00";25.6875
"Probe-2";"2020-05-04T15:34:23+02:00";25.6875
"Probe-2";"2020-05-04T15:34:23+02:00";25.6875
"Probe-2";"2020-05-04T15:34:24+02:00";25.6875
"Probe-2";"2020-05-04T15:34:24+02:00";25.6875
"Probe-2";"2020-05-04T15:34:24+02:00";25.6875
"Probe-2";"2020-05-04T15:34:24+02:00";25.6875
"Probe-2";"2020-05-04T15:34:24+02:00";25.6875
"Probe-2";"2020-05-04T15:34:25+02:00";25.6875
"Probe-2";"2020-05-04T15:34:25+02:00";25.6875
"Probe-2";"2020-05-04T15:34:25+02:00";25.6875
"Probe-2";"2020-05-04T15:34:25+02:00";25.6875
"Probe-2";"2020-05-04T15:34:25+02:00";25.6875
"Probe-2";"2020-05-04T15:34:26+02:00";25.6875
"Probe-2";"2020-05-04T15:34:26+02:00";25.69375
"Probe-2";"2020-05-04T15:34:26+02:00";25.7
"Probe-2";"2020-05-04T15:34:26+02:00";25.70625
"Probe-2";"2020-05-04T15:34:26+02:00";25.7125
"Probe-2";"2020-05-04T15:34:27+02:00";25.71875
"Probe-2";"2020-05-04T15:34:27+02:00";25.725
"Probe-2";"2020-05-04T15:34:27+02:00";25.73125
"Probe-2";"2020-05-04T15:34:27+02:00";25.7375
"Probe-2";"2020-05-04T15:34:27+02:00";25.74375
"Probe-2";"2020-05-04T15:34:28+02:00";25.75
"Probe-2";"2020-05-04T15:34:28+02:00";25.75
"Probe-2";"2020-05-04T15:34:28+02:00";25.75
"Probe-2";"2020-05-04T15:34:28+02:00";25.75
"Probe-2";"2020-05-04T15:34:28+02:00";25.75
"Probe-2";"2020-05-04T15:34:29+02:00";25.75
"Probe-2";"2020-05-04T15:34:29+02:00";25.75
"Probe-2";"2020-05-04T15:34:29+02:00";25.75
"Probe-2";"2020-05-04T15:34:29+02:00";25.75
"Probe-2";"2020-05-04T15:34:29+02:00";25.75
"Probe-2";"2020-05-04T15:34:30+02:00";25.75
"Probe-2";"2020-05-04T15:34:30+02:00";25.75
"Probe-2";"2020-05-04T15:34:30+02:00";25.75
"Probe-2";"2020-05-04T15:34:30+02:00";25.75
"Probe-2";"2020-05-04T15:34:30+02:00";25.75
"Probe-2";"2020-05-04T15:34:31+02:00";25.75
"Probe-2";"2020-05-04T15:34:31+02:00";25.75
"Probe-2";"2020-05-04T15:34:31+02:00";25.75
"Probe-2";"2020-05-04T15:34:31+02:00";25.75
"Probe-2";"2020-05-04T15:34:31+02:00";25.75
"Probe-2";"2020-05-04T15:34:32+02:00";25.75
"Probe-2";"2020-05-04T15:34:32+02:00";25.74375
"Probe-2";"2020-05-04T15:34:32+02:00";25.7375
"Probe-2";"2020-05-04T15:34:32+02:00";25.73125
"Probe-2";"2020-05-04T15:34:32+02:00";25.725
"Probe-2";"2020-05-04T15:34:33+02:00";25.71875
"Probe-2";"2020-05-04T15:34:33+02:00";25.7125
"Probe-2";"2020-05-04T15:34:33+02:00";25.70625
"Probe-2";"2020-05-04T15:34:33+02:00";25.7
"Probe-2";"2020-05-04T15:34:33+02:00";25.69375
"Probe-2";"2020-05-04T15:34:34+02:00";25.6875
"Probe-2";"2020-05-04T15:34:34+02:00";25.7
"Probe-2";"2020-05-04T15:34:34+02:00";25.7125
"Probe-2";"2020-05-04T15:34:34+02:00";25.725
"Probe-2";"2020-05-04T15:34:34+02:00";25.7375
"Probe-2";"2020-05-04T15:34:35+02:00";25.75
"Probe-2";"2020-05-04T15:34:35+02:00";25.7625
"Probe-2";"2020-05-04T15:34:35+02:00";25.775
"Probe-2";"2020-05-04T15:34:35+02:00";25.7875
"Probe-2";"2020-05-04T15:34:35+02:00";25.8
"Probe-2";"2020-05-04T15:34:36+02:00";25.8125
"Probe-2";"2020-05-04T15:34:36+02:00";null
"Probe-2";"2020-05-04T15:34:36+02:00";null
"Probe-2";"2020-05-04T15:34:36+02:00";null
"Probe-2";"2020-05-04T15:34:36+02:00";null
"Probe-2";"2020-05-04T15:34:37+02:00";null
"Probe-2";"2020-05-04T15:34:37+02:00";null
"Probe-2";"2020-05-04T15:34:37+02:00";null
"Probe-2";"2020-05-04T15:34:37+02:00";null
"Probe-3";"2020-05-04T15:29:37+02:00";null
"Probe-3";"2020-05-04T15:29:37+02:00";null
"Probe-3";"2020-05-04T15:29:38+02:00";null
"Probe-3";"2020-05-04T15:29:38+02:00";null
"Probe-3";"2020-05-04T15:29:38+02:00";null
"Probe-3";"2020-05-04T15:29:38+02:00";null
"Probe-3";"2020-05-04T15:29:38+02:00";null
"Probe-3";"2020-05-04T15:29:39+02:00";38.5
"Probe-3";"2020-05-04T15:29:39+02:00";38.50625
"Probe-3";"2020-05-04T15:29:39+02:00";38.5125
"Probe-3";"2020-05-04T15:29:39+02:00";38.51875
"Probe-3";"2020-05-04T15:29:39+02:00";38.525
"Probe-3";"2020-05-04T15:29:40+02:00";38.53125
"Probe-3";"2020-05-04T15:29:40+02:00";38.5375
"Probe-3";"2020-05-04T15:29:40+02:00";38.54375
"Probe-3";"2020-05-04T15:29:40+02:00";38.55
"Probe-3";"2020-05-04T15:29:40+02:00";38.55625
"Probe-3";"2020-05-04T15:29:41+02:00";38.5625
"Probe-3";"2020-05-04T15:29:41+02:00";38.5625
"Probe-3";"2020-05-04T15:29:41+02:00";38.5625
"Probe-3";"2020-05-04T15:29:41+02:00";38.5625
"Probe-3";"2020-05-04T15:29:41+02:00";38.5625
"Probe-3";"2020-05-04T15:29:42+02:00";38.5625
"Probe-3";"2020-05-04T15:29:42+02:00";38.5625
"Probe-3";"2020-05-04T15:29:42+02:00";38.5625
"Probe-3";"2020-05-04T15:29:42+02:00";38.5625
"Probe-3";"2020-05-04T15:29:42+02:00";38.5625
"Probe-3";"2020-05-04T15:29:43+02:00";38.5625
"Probe-3";"2020-05-04T15:29:43+02:00";38.5625
"Probe-3";"2020-05-04T15:29:43+02:00";38.5625
"Probe-3";"2020-05-04T15:29:43+02:00";38.5625
"Probe-3";"2020-05-04T15:29:43+02:00";38.5625
"Probe-3";"2020-05-04T15:29:44+02:00";38.5625
"Probe-3";"2020-05-04T15:29:44+02:00";38.5625
"Probe-3";"2020-05-04T15:29:44+02:00";38.5625
"Probe-3";"2020-05-04T15:29:44+02:00";38.5625
"Probe-3";"2020-05-04T15:29:44+02:00";38.5625
"Probe-3";"2020-05-04T15:29:45+02:00";38.5625
"Probe-3";"2020-05-04T15:29:45+02:00";38.5625
"Probe-3";"2020-05-04T15:29:45+02:00";38.5625
"Probe-3";"2020-05-04T15:29:45+02:00";38.5625
"Probe-3";"2020-05-04T15:29:45+02:00";38.5625
"Probe-3";"2020-05-04T15:29:46+02:00";38.5625
"Probe-3";"2020-05-04T15:29:46+02:00";38.5625
"Probe-3";"2020-05-04T15:29:46+02:00";38.5625
"Probe-3";"2020-05-04T15:29:46+02:00";38.5625
"Probe-3";"2020-05-04T15:29:46+02:00";38.5625
"Probe-3";"2020-05-04T15:29:47+02:00";38.5625
"Probe-3";"2020-05-04T15:29:47+02:00";38.5625
"Probe-3";"2020-05-04T15:29:47+02:00";38.5625
"Probe-3";"2020-05-04T15:29:47+02:00";38.5625
"Probe-3";"2020-05-04T15:29:47+02:00";38.5625
"Probe-3";"2020-05-04T15:29:48+02:00";38.5625
"Probe-3";"2020-05-04T15:29:48+02:00";38.5625
"Probe-3";"2020-05-04T15:29:48+02:00";38.5625
"Probe-3";"2020-05-04T15:29:48+02:00";38.5625
"Probe-3";"2020-05-04T15:29:48+02:00";38.5625
"Probe-3";"2020-05-04T15:29:49+02:00";38.5625
"Probe-3";"2020-05-04T15:29:49+02:00";38.55833333333333
"Probe-3";"2020-05-04T15:29:49+02:00";38.55416666666667
"Probe-3";"2020-05-04T15:29:49+02:00";38.55
"Probe-3";"2020-05-04T15:29:49+02:00";38.545833333333334
"Probe-3";"2020-05-04T15:29:50+02:00";38.541666666666664
"Probe-3";"2020-05-04T15:29:50+02:00";38.5375
"Probe-3";"2020-05-04T15:29:50+02:00";38.53333333333333
"Probe-3";"2020-05-04T15:29:50+02:00";38.52916666666667
"Probe-3";"2020-05-04T15:29:50+02:00";38.525
"Probe-3";"2020-05-04T15:29:51+02:00";38.520833333333336
"Probe-3";"2020-05-04T15:29:51+02:00";38.516666666666666
"Probe-3";"2020-05-04T15:29:51+02:00";38.5125
"Probe-3";"2020-05-04T15:29:51+02:00";38.50833333333333
"Probe-3";"2020-05-04T15:29:51+02:00";38.50416666666667
"Probe-3";"2020-05-04T15:29:52+02:00";38.5
"Probe-3";"2020-05-04T15:29:52+02:00";38.50625
"Probe-3";"2020-05-04T15:29:52+02:00";38.5125
"Probe-3";"2020-05-04T15:29:52+02:00";38.51875
"Probe-3";"2020-05-04T15:29:52+02:00";38.525
"Probe-3";"2020-05-04T15:29:53+02:00";38.53125
"Probe-3";"2020-05-04T15:29:53+02:00";38.5375
"Probe-3";"2020-05-04T15:29:53+02:00";38.54375
"Probe-3";"2020-05-04T15:29:53+02:00";38.55
"Probe-3";"2020-05-04T15:29:53+02:00";38.55625
"Probe-3";"2020-05-04T15:29:54+02:00";38.5625
"Probe-3";"2020-05-04T15:29:54+02:00";38.5625
"Probe-3";"2020-05-04T15:29:54+02:00";38.5625
"Probe-3";"2020-05-04T15:29:54+02:00";38.5625
"Probe-3";"2020-05-04T15:29:54+02:00";38.5625
"Probe-3";"2020-05-04T15:29:55+02:00";38.5625
"Probe-3";"2020-05-04T15:29:55+02:00";38.5625
"Probe-3";"2020-05-04T15:29:55+02:00";38.5625
"Probe-3";"2020-05-04T15:29:55+02:00";38.5625
"Probe-3";"2020-05-04T15:29:55+02:00";38.5625
"Probe-3";"2020-05-04T15:29:56+02:00";38.5625
"Probe-3";"2020-05-04T15:29:56+02:00";38.5625
"Probe-3";"2020-05-04T15:29:56+02:00";38.5625
"Probe-3";"2020-05-04T15:29:56+02:00";38.5625
"Probe-3";"2020-05-04T15:29:56+02:00";38.5625
"Probe-3";"2020-05-04T15:29:57+02:00";38.5625
"Probe-3";"2020-05-04T15:29:57+02:00";38.5625
"Probe-3";"2020-05-04T15:29:57+02:00";38.5625
"Probe-3";"2020-05-04T15:29:57+02:00";38.5625
"Probe-3";"2020-05-04T15:29:57+02:00";38.5625
"Probe-3";"2020-05-04T15:29:58+02:00";38.5625
"Probe-3";"2020-05-04T15:29:58+02:00";38.5625
"Probe-3";"2020-05-04T15:29:58+02:00";38.5625
"Probe-3";"2020-05-04T15:29:58+02:00";38.5625
"Probe-3";"2020-05-04T15:29:58+02:00";38.5625
"Probe-3";"2020-05-04T15:29:59+02:00";38.5625
"Probe-3";"2020-05-04T15:29:59+02:00";38.5625
"Probe-3";"2020-05-04T15:29:59+02:00";38.5625
"Probe-3";"2020-05-04T15:29:59+02:00";38.5625
"Probe-3";"2020-05-04T15:29:59+02:00";38.5625
"Probe-3";"2020-05-04T15:30:00+02:00";38.5625
"Probe-3";"2020-05-04T15:30:00+02:00";38.5625
"Probe-3";"2020-05-04T15:30:00+02:00";38.5625
"Probe-3";"2020-05-04T15:30:00+02:00";38.5625
"Probe-3";"2020-05-04T15:30:00+02:00";38.5625
"Probe-3";"2020-05-04T15:30:01+02:00";38.5625
"Probe-3";"2020-05-04T15:30:01+02:00";38.5625
"Probe-3";"2020-05-04T15:30:01+02:00";38.5625
"Probe-3";"2020-05-04T15:30:01+02:00";38.5625
"Probe-3";"2020-05-04T15:30:01+02:00";38.5625
"Probe-3";"2020-05-04T15:30:02+02:00";38.5625
"Probe-3";"2020-05-04T15:30:02+02:00";38.5625
"Probe-3";"2020-05-04T15:30:02+02:00";38.5625
"Probe-3";"2020-05-04T15:30:02+02:00";38.5625
"Probe-3";"2020-05-04T15:30:02+02:00";38.5625
"Probe-3";"2020-05-04T15:30:03+02:00";38.5625
"Probe-3";"2020-05-04T15:30:03+02:00";38.5625
"Probe-3";"2020-05-04T15:30:03+02:00";38.5625
"Probe-3";"2020-05-04T15:30:03+02:00";38.5625
"Probe-3";"2020-05-04T15:30:03+02:00";38.5625
"Probe-3";"2020-05-04T15:30:04+02:00";38.5625
"Probe-3";"2020-05-04T15:30:04+02:00";38.5625
"Probe-3";"2020-05-04T15:30:04+02:00";38.5625
"Probe-3";"2020-05-04T15:30:04+02:00";38.5625
"Probe-3";"2020-05-04T15:30:04+02:00";38.5625
"Probe-3";"2020-05-04T15:30:05+02:00";38.5625
"Probe-3";"2020-05-04T15:30:05+02:00";38.5625
"Probe-3";"2020-05-04T15:30:05+02:00";38.5625
"Probe-3";"2020-05-04T15:30:05+02:00";38.5625
"Probe-3";"2020-05-04T15:30:05+02:00";38.5625
"Probe-3";"2020-05-04T15:30:06+02:00";38.5625
"Probe-3";"2020-05-04T15:30:06+02:00";38.5625
"Probe-3";"2020-05-04T15:30:06+02:00";38.5625
"Probe-3";"2020-05-04T15:30:06+02:00";38.5625
"Probe-3";"2020-05-04T15:30:06+02:00";38.5625
"Probe-3";"2020-05-04T15:30:07+02:00";38.5625
"Probe-3";"2020-05-04T15:30:07+02:00";38.5625
"Probe-3";"2020-05-04T15:30:07+02:00";38.5625
"Probe-3";"2020-05-04T15:30:07+02:00";38.5625
"Probe-3";"2020-05-04T15:30:07+02:00";38.5625
"Probe-3";"2020-05-04T15:30:08+02:00";38.5625
"Probe-3";"2020-05-04T15:30:08+02:00";38.5625
"Probe-3";"2020-05-04T15:30:08+02:00";38.5625
"Probe-3";"2020-05-04T15:30:08+02:00";38.5625
"Probe-3";"2020-05-04T15:30:08+02:00";38.5625
"Probe-3";"2020-05-04T15:30:09+02:00";38.5625
